"rt","stimulus","key_press","screenid","trial_type","trial_index","time_elapsed","internal_node_id","subject","date","final_height_px","final_width_px","scale_factor","value","attr_trial","attractiveness_face","screen_id","attractiveness_rating"
"2616.800000000745","<div class='conf_div'><p style='margin-bottom: 28px; margin-top: 0px;'><strong>How attractive do you think this face is?</strong></p><img class='central_stim' src='img/cardback2o.jpg'></img><div id='mySlider5' style='width: 100%; text-align: center;'><table style='text-align: center; margin: auto; padding: 0;'><tr><td class='rightTdVas'>0<br>Very<br>unattractive</td><td><div style='position: relative;'><img src='responseScales/vas_banded.png' id='customSlider2' width='600px' height='60px'><div id='customTick2' class='customTick2'><img id='customTick2_fig' src='responseScales/tick2.png' width='25px' height='25px'></div></div></td><td class='rightTdVas'>100<br>Very<br>attractive</td></tr><tr><td colspan='3'><div id='mySlider5_value'></div></td></tr></table></div></div>","","","html-vas-custom","43","214170","0.0-43.0","1212121212121212121212121212121212121212121","2023-11-2 14:59","","","","","19","","attractiveness_scale","44"
"null","<div class='conf_div'><p  style=' margin-bottom:28px; margin-top:0px; ' ><strong>How attractive do you think this face is?</strong></p><img class='central_stim' src='img/9 LM-220.jpg' </img><p  style=' margin-top: -60px;' ><strong><br><br><br><br><br><br><br></strong></p></div>","null","exposition_attractiveness","html-keyboard-response","44","217179","0.0-44.0","1212121212121212121212121212121212121212121","2023-11-2 14:59","","","","","20","img/9 LM-220.jpg","",""
"2366.0999999996275","<div class='conf_div'><p style='margin-bottom: 28px; margin-top: 0px;'><strong>How attractive do you think this face is?</strong></p><img class='central_stim' src='img/cardback2o.jpg'></img><div id='mySlider5' style='width: 100%; text-align: center;'><table style='text-align: center; margin: auto; padding: 0;'><tr><td class='rightTdVas'>0<br>Very<br>unattractive</td><td><div style='position: relative;'><img src='responseScales/vas_banded.png' id='customSlider2' width='600px' height='60px'><div id='customTick2' class='customTick2'><img id='customTick2_fig' src='responseScales/tick2.png' width='25px' height='25px'></div></div></td><td class='rightTdVas'>100<br>Very<br>attractive</td></tr><tr><td colspan='3'><div id='mySlider5_value'></div></td></tr></table></div></div>","","","html-vas-custom","45","219548","0.0-45.0","1212121212121212121212121212121212121212121","2023-11-2 14:59","","","","","20","","attractiveness_scale","71"
"null","<div class='conf_div'><p  style=' margin-bottom:28px; margin-top:0px; ' ><strong>How attractive do you think this face is?</strong></p><img class='central_stim' src='img/15 WM-029.jpg' </img><p  style=' margin-top: -60px;' ><strong><br><br><br><br><br><br><br></strong></p></div>","null","exposition_attractiveness","html-keyboard-response","46","222551","0.0-46.0","1212121212121212121212121212121212121212121","2023-11-2 14:59","","","","","21","img/15 WM-029.jpg","",""
"2405.699999999255","<div class='conf_div'><p style='margin-bottom: 28px; margin-top: 0px;'><strong>How attractive do you think this face is?</strong></p><img class='central_stim' src='img/cardback2o.jpg'></img><div id='mySlider5' style='width: 100%; text-align: center;'><table style='text-align: center; margin: auto; padding: 0;'><tr><td class='rightTdVas'>0<br>Very<br>unattractive</td><td><div style='position: relative;'><img src='responseScales/vas_banded.png' id='customSlider2' width='600px' height='60px'><div id='customTick2' class='customTick2'><img id='customTick2_fig' src='responseScales/tick2.png' width='25px' height='25px'></div></div></td><td class='rightTdVas'>100<br>Very<br>attractive</td></tr><tr><td colspan='3'><div id='mySlider5_value'></div></td></tr></table></div></div>","","","html-vas-custom","47","224960","0.0-47.0","1212121212121212121212121212121212121212121","2023-11-2 14:59","","","","","21","","attractiveness_scale","76"
"null","<div class='conf_div'><p  style=' margin-bottom:28px; margin-top:0px; ' ><strong>How attractive do you think this face is?</strong></p><img class='central_stim' src='img/11 WF-230.jpg' </img><p  style=' margin-top: -60px;' ><strong><br><br><br><br><br><br><br></strong></p></div>","null","exposition_attractiveness","html-keyboard-response","48","227971","0.0-48.0","1212121212121212121212121212121212121212121","2023-11-2 14:59","","","","","22","img/11 WF-230.jpg","",""
"2323.199999999255","<div class='conf_div'><p style='margin-bottom: 28px; margin-top: 0px;'><strong>How attractive do you think this face is?</strong></p><img class='central_stim' src='img/cardback2o.jpg'></img><div id='mySlider5' style='width: 100%; text-align: center;'><table style='text-align: center; margin: auto; padding: 0;'><tr><td class='rightTdVas'>0<br>Very<br>unattractive</td><td><div style='position: relative;'><img src='responseScales/vas_banded.png' id='customSlider2' width='600px' height='60px'><div id='customTick2' class='customTick2'><img id='customTick2_fig' src='responseScales/tick2.png' width='25px' height='25px'></div></div></td><td class='rightTdVas'>100<br>Very<br>attractive</td></tr><tr><td colspan='3'><div id='mySlider5_value'></div></td></tr></table></div></div>","","","html-vas-custom","49","230298","0.0-49.0","1212121212121212121212121212121212121212121","2023-11-2 14:59","","","","","22","","attractiveness_scale","80"
"null","<div class='conf_div'><p  style=' margin-bottom:28px; margin-top:0px; ' ><strong>How attractive do you think this face is?</strong></p><img class='central_stim' src='img/3 BF-025.jpg' </img><p  style=' margin-top: -60px;' ><strong><br><br><br><br><br><br><br></strong></p></div>","null","exposition_attractiveness","html-keyboard-response","50","233301","0.0-50.0","1212121212121212121212121212121212121212121","2023-11-2 14:59","","","","","23","img/3 BF-025.jpg","",""
"2906.5","<div class='conf_div'><p style='margin-bottom: 28px; margin-top: 0px;'><strong>How attractive do you think this face is?</strong></p><img class='central_stim' src='img/cardback2o.jpg'></img><div id='mySlider5' style='width: 100%; text-align: center;'><table style='text-align: center; margin: auto; padding: 0;'><tr><td class='rightTdVas'>0<br>Very<br>unattractive</td><td><div style='position: relative;'><img src='responseScales/vas_banded.png' id='customSlider2' width='600px' height='60px'><div id='customTick2' class='customTick2'><img id='customTick2_fig' src='responseScales/tick2.png' width='25px' height='25px'></div></div></td><td class='rightTdVas'>100<br>Very<br>attractive</td></tr><tr><td colspan='3'><div id='mySlider5_value'></div></td></tr></table></div></div>","","","html-vas-custom","51","236210","0.0-51.0","1212121212121212121212121212121212121212121","2023-11-2 14:59","","","","","23","","attractiveness_scale","85"
"null","<div class='conf_div'><p  style=' margin-bottom:28px; margin-top:0px; ' ><strong>How attractive do you think this face is?</strong></p><img class='central_stim' src='img/7 LF-225.jpg' </img><p  style=' margin-top: -60px;' ><strong><br><br><br><br><br><br><br></strong></p></div>","null","exposition_attractiveness","html-keyboard-response","52","239215","0.0-52.0","1212121212121212121212121212121212121212121","2023-11-2 14:59","","","","","24","img/7 LF-225.jpg","",""
"3496.199999999255","<div class='conf_div'><p style='margin-bottom: 28px; margin-top: 0px;'><strong>How attractive do you think this face is?</strong></p><img class='central_stim' src='img/cardback2o.jpg'></img><div id='mySlider5' style='width: 100%; text-align: center;'><table style='text-align: center; margin: auto; padding: 0;'><tr><td class='rightTdVas'>0<br>Very<br>unattractive</td><td><div style='position: relative;'><img src='responseScales/vas_banded.png' id='customSlider2' width='600px' height='60px'><div id='customTick2' class='customTick2'><img id='customTick2_fig' src='responseScales/tick2.png' width='25px' height='25px'></div></div></td><td class='rightTdVas'>100<br>Very<br>attractive</td></tr><tr><td colspan='3'><div id='mySlider5_value'></div></td></tr></table></div></div>","","","html-vas-custom","53","242714","0.0-53.0","1212121212121212121212121212121212121212121","2023-11-2 14:59","","","","","24","","attractiveness_scale","84"
"null","<div class='conf_div'><p  style=' margin-bottom:28px; margin-top:0px; ' ><strong>How attractive do you think this face is?</strong></p><img class='central_stim' src='img/4 BM-039.jpg' </img><p  style=' margin-top: -60px;' ><strong><br><br><br><br><br><br><br></strong></p></div>","null","exposition_attractiveness","html-keyboard-response","54","245730","0.0-54.0","1212121212121212121212121212121212121212121","2023-11-2 14:59","","","","","25","img/4 BM-039.jpg","",""
"6775.5999999996275","<div class='conf_div'><p style='margin-bottom: 28px; margin-top: 0px;'><strong>How attractive do you think this face is?</strong></p><img class='central_stim' src='img/cardback2o.jpg'></img><div id='mySlider5' style='width: 100%; text-align: center;'><table style='text-align: center; margin: auto; padding: 0;'><tr><td class='rightTdVas'>0<br>Very<br>unattractive</td><td><div style='position: relative;'><img src='responseScales/vas_banded.png' id='customSlider2' width='600px' height='60px'><div id='customTick2' class='customTick2'><img id='customTick2_fig' src='responseScales/tick2.png' width='25px' height='25px'></div></div></td><td class='rightTdVas'>100<br>Very<br>attractive</td></tr><tr><td colspan='3'><div id='mySlider5_value'></div></td></tr></table></div></div>","","","html-vas-custom","55","252509","0.0-55.0","1212121212121212121212121212121212121212121","2023-11-2 14:59","","","","","25","","attractiveness_scale","79"
"null","<div class='conf_div'><p  style=' margin-bottom:28px; margin-top:0px; ' ><strong>How attractive do you think this face is?</strong></p><img class='central_stim' src='img/6 LF-209.jpg' </img><p  style=' margin-top: -60px;' ><strong><br><br><br><br><br><br><br></strong></p></div>","null","exposition_attractiveness","html-keyboard-response","56","255522","0.0-56.0","1212121212121212121212121212121212121212121","2023-11-2 14:59","","","","","26","img/6 LF-209.jpg","",""
"11187.700000001118","<div class='conf_div'><p style='margin-bottom: 28px; margin-top: 0px;'><strong>How attractive do you think this face is?</strong></p><img class='central_stim' src='img/cardback2o.jpg'></img><div id='mySlider5' style='width: 100%; text-align: center;'><table style='text-align: center; margin: auto; padding: 0;'><tr><td class='rightTdVas'>0<br>Very<br>unattractive</td><td><div style='position: relative;'><img src='responseScales/vas_banded.png' id='customSlider2' width='600px' height='60px'><div id='customTick2' class='customTick2'><img id='customTick2_fig' src='responseScales/tick2.png' width='25px' height='25px'></div></div></td><td class='rightTdVas'>100<br>Very<br>attractive</td></tr><tr><td colspan='3'><div id='mySlider5_value'></div></td></tr></table></div></div>","","","html-vas-custom","57","266712","0.0-57.0","1212121212121212121212121212121212121212121","2023-11-2 14:59","","","","","26","","attractiveness_scale","84"
"null","<div class='conf_div'><p  style=' margin-bottom:28px; margin-top:0px; ' ><strong>How attractive do you think this face is?</strong></p><img class='central_stim' src='img/2 AF-216.jpg' </img><p  style=' margin-top: -60px;' ><strong><br><br><br><br><br><br><br></strong></p></div>","null","exposition_attractiveness","html-keyboard-response","58","269718","0.0-58.0","1212121212121212121212121212121212121212121","2023-11-2 14:59","","","","","27","img/2 AF-216.jpg","",""
"2600.89999999851","<div class='conf_div'><p style='margin-bottom: 28px; margin-top: 0px;'><strong>How attractive do you think this face is?</strong></p><img class='central_stim' src='img/cardback2o.jpg'></img><div id='mySlider5' style='width: 100%; text-align: center;'><table style='text-align: center; margin: auto; padding: 0;'><tr><td class='rightTdVas'>0<br>Very<br>unattractive</td><td><div style='position: relative;'><img src='responseScales/vas_banded.png' id='customSlider2' width='600px' height='60px'><div id='customTick2' class='customTick2'><img id='customTick2_fig' src='responseScales/tick2.png' width='25px' height='25px'></div></div></td><td class='rightTdVas'>100<br>Very<br>attractive</td></tr><tr><td colspan='3'><div id='mySlider5_value'></div></td></tr></table></div></div>","","","html-vas-custom","59","272321","0.0-59.0","1212121212121212121212121212121212121212121","2023-11-2 14:59","","","","","27","","attractiveness_scale","28"
"null","<div class='conf_div'><p  style=' margin-bottom:28px; margin-top:0px; ' ><strong>How attractive do you think this face is?</strong></p><img class='central_stim' src='img/18 LF-251.jpg' </img><p  style=' margin-top: -60px;' ><strong><br><br><br><br><br><br><br></strong></p></div>","null","exposition_attractiveness","html-keyboard-response","60","275330","0.0-60.0","1212121212121212121212121212121212121212121","2023-11-2 14:59","","","","","28","img/18 LF-251.jpg","",""
"4531.9000000003725","<div class='conf_div'><p style='margin-bottom: 28px; margin-top: 0px;'><strong>How attractive do you think this face is?</strong></p><img class='central_stim' src='img/cardback2o.jpg'></img><div id='mySlider5' style='width: 100%; text-align: center;'><table style='text-align: center; margin: auto; padding: 0;'><tr><td class='rightTdVas'>0<br>Very<br>unattractive</td><td><div style='position: relative;'><img src='responseScales/vas_banded.png' id='customSlider2' width='600px' height='60px'><div id='customTick2' class='customTick2'><img id='customTick2_fig' src='responseScales/tick2.png' width='25px' height='25px'></div></div></td><td class='rightTdVas'>100<br>Very<br>attractive</td></tr><tr><td colspan='3'><div id='mySlider5_value'></div></td></tr></table></div></div>","","","html-vas-custom","61","279865","0.0-61.0","1212121212121212121212121212121212121212121","2023-11-2 14:59","","","","","28","","attractiveness_scale","77"
"null","<div class='conf_div'><p  style=' margin-bottom:28px; margin-top:0px; ' ><strong>How attractive do you think this face is?</strong></p><img class='central_stim' src='img/6 LF-210.jpg' </img><p  style=' margin-top: -60px;' ><strong><br><br><br><br><br><br><br></strong></p></div>","null","exposition_attractiveness","html-keyboard-response","62","282872","0.0-62.0","1212121212121212121212121212121212121212121","2023-11-2 14:59","","","","","29","img/6 LF-210.jpg","",""
"2802.699999999255","<div class='conf_div'><p style='margin-bottom: 28px; margin-top: 0px;'><strong>How attractive do you think this face is?</strong></p><img class='central_stim' src='img/cardback2o.jpg'></img><div id='mySlider5' style='width: 100%; text-align: center;'><table style='text-align: center; margin: auto; padding: 0;'><tr><td class='rightTdVas'>0<br>Very<br>unattractive</td><td><div style='position: relative;'><img src='responseScales/vas_banded.png' id='customSlider2' width='600px' height='60px'><div id='customTick2' class='customTick2'><img id='customTick2_fig' src='responseScales/tick2.png' width='25px' height='25px'></div></div></td><td class='rightTdVas'>100<br>Very<br>attractive</td></tr><tr><td colspan='3'><div id='mySlider5_value'></div></td></tr></table></div></div>","","","html-vas-custom","63","285678","0.0-63.0","1212121212121212121212121212121212121212121","2023-11-2 14:59","","","","","29","","attractiveness_scale","76"
"null","<div class='conf_div'><p  style=' margin-bottom:28px; margin-top:0px; ' ><strong>How attractive do you think this face is?</strong></p><img class='central_stim' src='img/20 AM-213.jpg' </img><p  style=' margin-top: -60px;' ><strong><br><br><br><br><br><br><br></strong></p></div>","null","exposition_attractiveness","html-keyboard-response","64","288681","0.0-64.0","1212121212121212121212121212121212121212121","2023-11-2 14:59","","","","","30","img/20 AM-213.jpg","",""
"3263.0999999996275","<div class='conf_div'><p style='margin-bottom: 28px; margin-top: 0px;'><strong>How attractive do you think this face is?</strong></p><img class='central_stim' src='img/cardback2o.jpg'></img><div id='mySlider5' style='width: 100%; text-align: center;'><table style='text-align: center; margin: auto; padding: 0;'><tr><td class='rightTdVas'>0<br>Very<br>unattractive</td><td><div style='position: relative;'><img src='responseScales/vas_banded.png' id='customSlider2' width='600px' height='60px'><div id='customTick2' class='customTick2'><img id='customTick2_fig' src='responseScales/tick2.png' width='25px' height='25px'></div></div></td><td class='rightTdVas'>100<br>Very<br>attractive</td></tr><tr><td colspan='3'><div id='mySlider5_value'></div></td></tr></table></div></div>","","","html-vas-custom","65","291946","0.0-65.0","1212121212121212121212121212121212121212121","2023-11-2 14:59","","","","","30","","attractiveness_scale","54"
"null","<div class='conf_div'><p  style=' margin-bottom:28px; margin-top:0px; ' ><strong>How attractive do you think this face is?</strong></p><img class='central_stim' src='img/13 BF-243.jpg' </img><p  style=' margin-top: -60px;' ><strong><br><br><br><br><br><br><br></strong></p></div>","null","exposition_attractiveness","html-keyboard-response","66","294960","0.0-66.0","1212121212121212121212121212121212121212121","2023-11-2 14:59","","","","","31","img/13 BF-243.jpg","",""
"2705.5999999996275","<div class='conf_div'><p style='margin-bottom: 28px; margin-top: 0px;'><strong>How attractive do you think this face is?</strong></p><img class='central_stim' src='img/cardback2o.jpg'></img><div id='mySlider5' style='width: 100%; text-align: center;'><table style='text-align: center; margin: auto; padding: 0;'><tr><td class='rightTdVas'>0<br>Very<br>unattractive</td><td><div style='position: relative;'><img src='responseScales/vas_banded.png' id='customSlider2' width='600px' height='60px'><div id='customTick2' class='customTick2'><img id='customTick2_fig' src='responseScales/tick2.png' width='25px' height='25px'></div></div></td><td class='rightTdVas'>100<br>Very<br>attractive</td></tr><tr><td colspan='3'><div id='mySlider5_value'></div></td></tr></table></div></div>","","","html-vas-custom","67","297669","0.0-67.0","1212121212121212121212121212121212121212121","2023-11-2 14:59","","","","","31","","attractiveness_scale","65"
"null","<div class='conf_div'><p  style=' margin-bottom:28px; margin-top:0px; ' ><strong>How attractive do you think this face is?</strong></p><img class='central_stim' src='img/13 BF-244.jpg' </img><p  style=' margin-top: -60px;' ><strong><br><br><br><br><br><br><br></strong></p></div>","null","exposition_attractiveness","html-keyboard-response","68","300681","0.0-68.0","1212121212121212121212121212121212121212121","2023-11-2 14:59","","","","","32","img/13 BF-244.jpg","",""
"3720.2999999988824","<div class='conf_div'><p style='margin-bottom: 28px; margin-top: 0px;'><strong>How attractive do you think this face is?</strong></p><img class='central_stim' src='img/cardback2o.jpg'></img><div id='mySlider5' style='width: 100%; text-align: center;'><table style='text-align: center; margin: auto; padding: 0;'><tr><td class='rightTdVas'>0<br>Very<br>unattractive</td><td><div style='position: relative;'><img src='responseScales/vas_banded.png' id='customSlider2' width='600px' height='60px'><div id='customTick2' class='customTick2'><img id='customTick2_fig' src='responseScales/tick2.png' width='25px' height='25px'></div></div></td><td class='rightTdVas'>100<br>Very<br>attractive</td></tr><tr><td colspan='3'><div id='mySlider5_value'></div></td></tr></table></div></div>","","","html-vas-custom","69","304404","0.0-69.0","1212121212121212121212121212121212121212121","2023-11-2 14:59","","","","","32","","attractiveness_scale","63"
"null","<div class='conf_div'><p  style=' margin-bottom:28px; margin-top:0px; ' ><strong>How attractive do you think this face is?</strong></p><img class='central_stim' src='img/19 BM-247.jpg' </img><p  style=' margin-top: -60px;' ><strong><br><br><br><br><br><br><br></strong></p></div>","null","exposition_attractiveness","html-keyboard-response","70","307413","0.0-70.0","1212121212121212121212121212121212121212121","2023-11-2 14:59","","","","","33","img/19 BM-247.jpg","",""
"2269.4000000003725","<div class='conf_div'><p style='margin-bottom: 28px; margin-top: 0px;'><strong>How attractive do you think this face is?</strong></p><img class='central_stim' src='img/cardback2o.jpg'></img><div id='mySlider5' style='width: 100%; text-align: center;'><table style='text-align: center; margin: auto; padding: 0;'><tr><td class='rightTdVas'>0<br>Very<br>unattractive</td><td><div style='position: relative;'><img src='responseScales/vas_banded.png' id='customSlider2' width='600px' height='60px'><div id='customTick2' class='customTick2'><img id='customTick2_fig' src='responseScales/tick2.png' width='25px' height='25px'></div></div></td><td class='rightTdVas'>100<br>Very<br>attractive</td></tr><tr><td colspan='3'><div id='mySlider5_value'></div></td></tr></table></div></div>","","","html-vas-custom","71","309686","0.0-71.0","1212121212121212121212121212121212121212121","2023-11-2 14:59","","","","","33","","attractiveness_scale","85"
"null","<div class='conf_div'><p  style=' margin-bottom:28px; margin-top:0px; ' ><strong>How attractive do you think this face is?</strong></p><img class='central_stim' src='img/17 WF-205.jpg' </img><p  style=' margin-top: -60px;' ><strong><br><br><br><br><br><br><br></strong></p></div>","null","exposition_attractiveness","html-keyboard-response","72","312703","0.0-72.0","1212121212121212121212121212121212121212121","2023-11-2 14:59","","","","","34","img/17 WF-205.jpg","",""
"2185","<div class='conf_div'><p style='margin-bottom: 28px; margin-top: 0px;'><strong>How attractive do you think this face is?</strong></p><img class='central_stim' src='img/cardback2o.jpg'></img><div id='mySlider5' style='width: 100%; text-align: center;'><table style='text-align: center; margin: auto; padding: 0;'><tr><td class='rightTdVas'>0<br>Very<br>unattractive</td><td><div style='position: relative;'><img src='responseScales/vas_banded.png' id='customSlider2' width='600px' height='60px'><div id='customTick2' class='customTick2'><img id='customTick2_fig' src='responseScales/tick2.png' width='25px' height='25px'></div></div></td><td class='rightTdVas'>100<br>Very<br>attractive</td></tr><tr><td colspan='3'><div id='mySlider5_value'></div></td></tr></table></div></div>","","","html-vas-custom","73","314891","0.0-73.0","1212121212121212121212121212121212121212121","2023-11-2 14:59","","","","","34","","attractiveness_scale","61"
"null","<div class='conf_div'><p  style=' margin-bottom:28px; margin-top:0px; ' ><strong>How attractive do you think this face is?</strong></p><img class='central_stim' src='img/5 BM-041.jpg' </img><p  style=' margin-top: -60px;' ><strong><br><br><br><br><br><br><br></strong></p></div>","null","exposition_attractiveness","html-keyboard-response","74","317901","0.0-74.0","1212121212121212121212121212121212121212121","2023-11-2 14:59","","","","","35","img/5 BM-041.jpg","",""
"2550.4000000003725","<div class='conf_div'><p style='margin-bottom: 28px; margin-top: 0px;'><strong>How attractive do you think this face is?</strong></p><img class='central_stim' src='img/cardback2o.jpg'></img><div id='mySlider5' style='width: 100%; text-align: center;'><table style='text-align: center; margin: auto; padding: 0;'><tr><td class='rightTdVas'>0<br>Very<br>unattractive</td><td><div style='position: relative;'><img src='responseScales/vas_banded.png' id='customSlider2' width='600px' height='60px'><div id='customTick2' class='customTick2'><img id='customTick2_fig' src='responseScales/tick2.png' width='25px' height='25px'></div></div></td><td class='rightTdVas'>100<br>Very<br>attractive</td></tr><tr><td colspan='3'><div id='mySlider5_value'></div></td></tr></table></div></div>","","","html-vas-custom","75","320455","0.0-75.0","1212121212121212121212121212121212121212121","2023-11-2 14:59","","","","","35","","attractiveness_scale","66"
"null","<div class='conf_div'><p  style=' margin-bottom:28px; margin-top:0px; ' ><strong>How attractive do you think this face is?</strong></p><img class='central_stim' src='img/15 WM-257.jpg' </img><p  style=' margin-top: -60px;' ><strong><br><br><br><br><br><br><br></strong></p></div>","null","exposition_attractiveness","html-keyboard-response","76","323459","0.0-76.0","1212121212121212121212121212121212121212121","2023-11-2 14:59","","","","","36","img/15 WM-257.jpg","",""
"2912.300000000745","<div class='conf_div'><p style='margin-bottom: 28px; margin-top: 0px;'><strong>How attractive do you think this face is?</strong></p><img class='central_stim' src='img/cardback2o.jpg'></img><div id='mySlider5' style='width: 100%; text-align: center;'><table style='text-align: center; margin: auto; padding: 0;'><tr><td class='rightTdVas'>0<br>Very<br>unattractive</td><td><div style='position: relative;'><img src='responseScales/vas_banded.png' id='customSlider2' width='600px' height='60px'><div id='customTick2' class='customTick2'><img id='customTick2_fig' src='responseScales/tick2.png' width='25px' height='25px'></div></div></td><td class='rightTdVas'>100<br>Very<br>attractive</td></tr><tr><td colspan='3'><div id='mySlider5_value'></div></td></tr></table></div></div>","","","html-vas-custom","77","326375","0.0-77.0","1212121212121212121212121212121212121212121","2023-11-2 14:59","","","","","36","","attractiveness_scale","68"
"null","<div class='conf_div'><p  style=' margin-bottom:28px; margin-top:0px; ' ><strong>How attractive do you think this face is?</strong></p><img class='central_stim' src='img/3 BF-004.jpg' </img><p  style=' margin-top: -60px;' ><strong><br><br><br><br><br><br><br></strong></p></div>","null","exposition_attractiveness","html-keyboard-response","78","329382","0.0-78.0","1212121212121212121212121212121212121212121","2023-11-2 14:59","","","","","37","img/3 BF-004.jpg","",""
"2718.300000000745","<div class='conf_div'><p style='margin-bottom: 28px; margin-top: 0px;'><strong>How attractive do you think this face is?</strong></p><img class='central_stim' src='img/cardback2o.jpg'></img><div id='mySlider5' style='width: 100%; text-align: center;'><table style='text-align: center; margin: auto; padding: 0;'><tr><td class='rightTdVas'>0<br>Very<br>unattractive</td><td><div style='position: relative;'><img src='responseScales/vas_banded.png' id='customSlider2' width='600px' height='60px'><div id='customTick2' class='customTick2'><img id='customTick2_fig' src='responseScales/tick2.png' width='25px' height='25px'></div></div></td><td class='rightTdVas'>100<br>Very<br>attractive</td></tr><tr><td colspan='3'><div id='mySlider5_value'></div></td></tr></table></div></div>","","","html-vas-custom","79","332103","0.0-79.0","1212121212121212121212121212121212121212121","2023-11-2 14:59","","","","","37","","attractiveness_scale","41"
"null","<div class='conf_div'><p  style=' margin-bottom:28px; margin-top:0px; ' ><strong>How attractive do you think this face is?</strong></p><img class='central_stim' src='img/5 BM-022.jpg' </img><p  style=' margin-top: -60px;' ><strong><br><br><br><br><br><br><br></strong></p></div>","null","exposition_attractiveness","html-keyboard-response","80","335121","0.0-80.0","1212121212121212121212121212121212121212121","2023-11-2 14:59","","","","","38","img/5 BM-022.jpg","",""
"4237.0999999996275","<div class='conf_div'><p style='margin-bottom: 28px; margin-top: 0px;'><strong>How attractive do you think this face is?</strong></p><img class='central_stim' src='img/cardback2o.jpg'></img><div id='mySlider5' style='width: 100%; text-align: center;'><table style='text-align: center; margin: auto; padding: 0;'><tr><td class='rightTdVas'>0<br>Very<br>unattractive</td><td><div style='position: relative;'><img src='responseScales/vas_banded.png' id='customSlider2' width='600px' height='60px'><div id='customTick2' class='customTick2'><img id='customTick2_fig' src='responseScales/tick2.png' width='25px' height='25px'></div></div></td><td class='rightTdVas'>100<br>Very<br>attractive</td></tr><tr><td colspan='3'><div id='mySlider5_value'></div></td></tr></table></div></div>","","","html-vas-custom","81","339361","0.0-81.0","1212121212121212121212121212121212121212121","2023-11-2 14:59","","","","","38","","attractiveness_scale","71"
"null","<div class='conf_div'><p  style=' margin-bottom:28px; margin-top:0px; ' ><strong>How attractive do you think this face is?</strong></p><img class='central_stim' src='img/6 LF-214.jpg' </img><p  style=' margin-top: -60px;' ><strong><br><br><br><br><br><br><br></strong></p></div>","null","exposition_attractiveness","html-keyboard-response","82","342370","0.0-82.0","1212121212121212121212121212121212121212121","2023-11-2 14:59","","","","","39","img/6 LF-214.jpg","",""
